state,demand_no,demand_name,source_pdf,source_section,source_page,level,section,sector,sub_sector,major_head_code,major_head_name,sub_major_head_code,minor_head_code,minor_head_name,sub_head_code,sub_head_name,detailed_head_code,detailed_head_name,object_head_code,object_head_name,full_code,voted_actuals_2024_25,charged_actuals_2024_25,total_actuals_2024_25,voted_be_2025_26,charged_be_2025_26,total_be_2025_26,voted_re_2025_26,charged_re_2025_26,total_re_2025_26,voted_be_2026_27,charged_be_2026_27,total_be_2026_27,financial_year
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,43,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),57,Promotion of Kharif Maize,01,Promotion of Kharif Maize-Pilot in 3 blocks of Paddy diversification into maize,33,Subsidies,2401.00.789.57.01.33,0,0,0,24000.0,0.0,24000.0,8000.0,0.0,8000.0,24000.0,0.0,24000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,44,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),58,National Mission on Natural Farming,99,No Detailed Head,36,Grant-in-Aid General (Non-Salary),2401.00.789.58.99.36,0,0,0,0.0,0.0,0.0,13275.0,0.0,13275.0,29205.0,0.0,29205.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,44,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),59,National Bamboo Mission,99,No Detailed Head,36,Grant-in-Aid General (Non-Salary),2401.00.789.59.99.36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,8000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,45,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,800,Other Expenditure,22,Debt Relief to Farmers.,99,No detailed head,33,Subsidies,2401.00.800.22.99.33,0,0,0,84.0,0.0,84.0,0.0,0.0,0.0,84.0,0.0,84.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,45,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,800,Other Expenditure,24,AGR-34 Grant in Aid to Punjab Rural Development Board,99,No detailed head,36,Grant-in-Aid General (Non-Salary),2401.00.800.24.99.36,4900000,0,4900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,45,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,800,Other Expenditure,25,Punjab State Farmers and Farm Workers Commission,01,Establishment of Data Center,36,Grant-in-Aid General (Non-Salary),2401.00.800.25.01.36,1250,0,1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,46,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,800,Other Expenditure,27,Development of Comprehensive Portal,99,No detailed head,36,Grant-in-Aid General (Non-Salary),2401.00.800.27.99.36,4999,0,4999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,46,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,800,Other Expenditure,28,Incentivizing Direct Seeding of Rice(DSR),99,No detailed head,33,Subsidies,2401.00.800.28.99.33,319200,0,319200,336000.0,0.0,336000.0,344400.0,0.0,344400.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,47,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,108,Commercial Crops,22,Subsidy schemes for cane price payment to the cane farmers,99,No detailed head,33,Subsidies,2401.00.108.22.99.33,3379756,0,3379756,1575000.0,0.0,1575000.0,2500000.0,0.0,2500000.0,2500000.0,0.0,2500000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,01,Salaries,2402.00.001.01.00.01,829474,0,829474,900000.0,0.0,900000.0,900000.0,0.0,900000.0,936000.0,0.0,936000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,02,Wages,2402.00.001.01.00.02,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,07,Purchase of Staff Cars,2402.00.001.01.00.07,4784,0,4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,09,Repair and Maintenance of Staff Cars,2402.00.001.01.00.09,200,0,200,300.0,0.0,300.0,300.0,0.0,300.0,300.0,0.0,300.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,10,P.O.L of Office Vehicles,2402.00.001.01.00.10,991,0,991,1500.0,0.0,1500.0,1900.0,0.0,1900.0,2200.0,0.0,2200.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,11,Domestic Travel Expenses,2402.00.001.01.00.11,1024,0,1024,1100.0,0.0,1100.0,1100.0,0.0,1100.0,1100.0,0.0,1100.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,13,Office Expenses,2402.00.001.01.00.13,1999,0,1999,2000.0,0.0,2000.0,2000.0,0.0,2000.0,2500.0,0.0,2500.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,14,"Rents, Rates, Taxes",2402.00.001.01.00.14,1456,0,1456,1557.0,0.0,1557.0,1557.0,0.0,1557.0,1694.0,0.0,1694.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,26,Advertising And Publicity,2402.00.001.01.00.26,19,0,19,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,27,Minor Works,2402.00.001.01.00.27,4722,0,4722,5000.0,0.0,5000.0,5000.0,0.0,5000.0,5000.0,0.0,5000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,28,Professional Services,2402.00.001.01.00.28,5200,0,5200,5500.0,0.0,5500.0,5500.0,0.0,5500.0,5800.0,0.0,5800.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,34,Scholarships/Stipends,2402.00.001.01.00.34,1468,0,1468,2000.0,0.0,2000.0,871.0,0.0,871.0,1500.0,0.0,1500.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,50,Other Charges,2402.00.001.01.00.50,0,0,0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,58,Repair and Maintenance of Transport Vehicles,2402.00.001.01.00.58,555,0,555,1500.0,0.0,1500.0,800.0,0.0,800.0,1000.0,0.0,1000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,59,P.O.L of Transport Vehicle,2402.00.001.01.00.59,3985,0,3985,4000.0,0.0,4000.0,3500.0,0.0,3500.0,4000.0,0.0,4000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,91,Medical Reimbursement,2402.00.001.01.00.91,4959,0,4959,5500.0,0.0,5500.0,6500.0,0.0,6500.0,6500.0,0.0,6500.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,49,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,92,Telephones,2402.00.001.01.00.92,435,0,435,400.0,0.0,400.0,400.0,0.0,400.0,450.0,0.0,450.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,50,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,93,Electricity Charges,2402.00.001.01.00.93,2919,0,2919,3500.0,0.0,3500.0,4000.0,0.0,4000.0,4000.0,0.0,4000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,50,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,01,Direction and Administration,00,,94,Water Charges,2402.00.001.01.00.94,82,0,82,130.0,0.0,130.0,100.0,0.0,100.0,100.0,0.0,100.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,50,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,001,Direction and Administration,98,Computerization in the State,03,Computer Stationery and Consumable Items.,13,Office Expenses,2402.00.001.98.03.13,580,0,580,600.0,0.0,600.0,600.0,0.0,600.0,600.0,0.0,600.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,50,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,102,Soil Conservation,20,National Mission of Micro Irrigation.,00,,13,Office Expenses,2402.00.102.20.00.13,2358,0,2358,2500.0,0.0,2500.0,2500.0,0.0,2500.0,2500.0,0.0,2500.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,50,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,102,Soil Conservation,20,National Mission of Micro Irrigation.,00,,33,Subsidies,2402.00.102.20.00.33,69273,0,69273,65500.0,0.0,65500.0,65500.0,0.0,65500.0,65500.0,0.0,65500.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,51,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,102,Soil Conservation,23,Project for Promotion Of Micro Irrigation in the State (National Bank for Agriculture and Rural Development) Assistance-Rural Infrastructure Development Fund XIII,99,No Detailed Head,33,Subsidies,2402.00.102.23.99.33,16851,0,16851,4540.0,0.0,4540.0,4460.0,0.0,4460.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,52,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,102,Soil Conservation,40,NABARD-RIDF-Projects-,02,Solar-Electric Hybrid Community Lift-Micro Irrigation Projects form Canal Outlets in Punjab(NABARD-RIDF-24),33,Subsidies,2402.00.102.40.02.33,69724,0,69724,70500.0,0.0,70500.0,94000.0,0.0,94000.0,94000.0,0.0,94000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,52,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,102,Soil Conservation,40,NABARD-RIDF-Projects-,05,Scheme for Underground Pipelines System(UGPS) for Promoting Efficient on Farm Usage of Irrigation Water (RIDF-28),33,Subsidies,2402.00.102.40.05.33,94407,0,94407,141000.0,0.0,141000.0,112800.0,0.0,112800.0,141000.0,0.0,141000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,53,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,102,Soil Conservation,40,NABARD-RIDF-Projects-,06,Project for conservation of available water resources by promoting underground pipeline system among farmers in Punjab (NABARD-RIDF-29,33,Subsidies,2402.00.102.40.06.33,129806,0,129806,141000.0,0.0,141000.0,122200.0,0.0,122200.0,141000.0,0.0,141000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,54,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,102,Soil Conservation,44,Assistance on Community & Individual Level Projects of Underground Pipeline for Judicious Use of Available Irrigation,99,No detailed head,33,Subsidies,2402.00.102.44.99.33,140998,0,140998,282000.0,0.0,282000.0,188000.0,0.0,188000.0,235000.0,0.0,235000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,54,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),12,Centrally sponsored scheme National Mission on Micro Irrigation,00,,33,Subsidies,2402.00.789.12.00.33,32337,0,32337,32000.0,0.0,32000.0,32000.0,0.0,32000.0,32000.0,0.0,32000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,55,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),15,Project for Promotion of Micro Irrigation in Punjab (NABARD RIDF 20),99,No Detailed Head,33,Subsidies,2402.00.789.15.99.33,20968,0,20968,460.0,0.0,460.0,450.0,0.0,450.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,55,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),22,NABARD-RIDF-Projects,02,Solar-Electric Hybrid Community Lift-Micro Irrigation Projects form Canal Outlets in Punjab (NABARD-RIDF-24),33,Subsidies,2402.00.789.22.02.33,4283,0,4283,4500.0,0.0,4500.0,6000.0,0.0,6000.0,6000.0,0.0,6000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,56,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),22,NABARD-RIDF-Projects,05,Scheme for Underground Pipelines System(UGPS) for Promoting Efficient on Farm Usage of Irrigation Water (RIDF-28),33,Subsidies,2402.00.789.22.05.33,6046,0,6046,9000.0,0.0,9000.0,7200.0,0.0,7200.0,9000.0,0.0,9000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,57,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),22,NABARD-RIDF-Projects,06,Project for conservation of available water resources by promoting underground pipeline system among farmers in Punjab (NABARD-RIDF-29,33,Subsidies,2402.00.789.22.06.33,7780,0,7780,9000.0,0.0,9000.0,7800.0,0.0,7800.0,9000.0,0.0,9000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,58,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2402,Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),26,Assistance on Community & Individual Level Projects of Underground Pipeline for Judicious Use of Available Irrigation,99,No detailed head,33,Subsidies,2402.00.789.26.99.33,8987,0,8987,18000.0,0.0,18000.0,12000.0,0.0,12000.0,15000.0,0.0,15000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,60,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2415,Agricultural Research and Education,00,120,Assistance to Other Institutions,02,18.1 (1) A.P.15.1 Grants-in-aid to the Punjab Agricultural University for Constituent College of the University,00,,35,Grant-in-Aid for creation of capital assets,2415.00.120.02.00.35,200000,0,200000,400000.0,0.0,400000.0,100000.0,0.0,100000.0,100000.0,0.0,100000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,60,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2415,Agricultural Research and Education,00,120,Assistance to Other Institutions,02,18.1 (1) A.P.15.1 Grants-in-aid to the Punjab Agricultural University for Constituent College of the University,01,Assistance for University and Constituent Colleges,31,Grant-in-Aid General (Salary),2415.00.120.02.01.31,2700000,0,2700000,2700000.0,0.0,2700000.0,2569400.0,0.0,2569400.0,3828400.0,0.0,3828400.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,60,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2415,Agricultural Research and Education,00,120,Assistance to Other Institutions,02,18.1 (1) A.P.15.1 Grants-in-aid to the Punjab Agricultural University for Constituent College of the University,01,Assistance for University and Constituent Colleges,36,Grant-in-Aid General (Non-Salary),2415.00.120.02.01.36,3200000,0,3200000,2760000.0,0.0,2760000.0,4273100.0,0.0,4273100.0,2569400.0,0.0,2569400.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,61,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2415,Agricultural Research and Education,00,120,Assistance to Other Institutions,02,"Assistance for Agricultural Market Innovations, Research and Intelligence Center",02,"Assistance for Agricultural Market Innovations, Research and Intelligence Center",31,Grant-in-Aid General (Salary),2415.00.120.02.02.31,8191,0,8191,10000.0,0.0,10000.0,10000.0,0.0,10000.0,11858.0,0.0,11858.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,61,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2415,Agricultural Research and Education,00,120,Assistance to Other Institutions,02,"Assistance for Agricultural Market Innovations, Research and Intelligence Center",02,"Assistance for Agricultural Market Innovations, Research and Intelligence Center",36,Grant-in-Aid General (Non-Salary),2415.00.120.02.02.36,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,32000.0,0.0,32000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,64,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,01,Salaries,2435.00.101.01.05.01,25432,0,25432,27741.0,0.0,27741.0,25741.0,0.0,25741.0,26241.0,0.0,26241.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,64,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,08,Hiring of Vehicles for Office Use,2435.00.101.01.05.08,0,0,0,50.0,0.0,50.0,1.0,0.0,1.0,50.0,0.0,50.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,64,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,09,Repair and Maintenance of Staff Cars,2435.00.101.01.05.09,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,64,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,10,P.O.L of Office Vehicles,2435.00.101.01.05.10,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,64,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,11,Domestic Travel Expenses,2435.00.101.01.05.11,0,0,0,30.0,0.0,30.0,40.0,0.0,40.0,40.0,0.0,40.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,64,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,13,Office Expenses,2435.00.101.01.05.13,115,0,115,500.0,0.0,500.0,350.0,0.0,350.0,350.0,0.0,350.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,64,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,14,"Rents, Rates, Taxes",2435.00.101.01.05.14,500,0,500,1.0,0.0,1.0,1906.0,0.0,1906.0,1.0,0.0,1.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,64,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,26,Advertising And Publicity,2435.00.101.01.05.26,0,0,0,30.0,0.0,30.0,30.0,0.0,30.0,30.0,0.0,30.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,64,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,28,Professional Services,2435.00.101.01.05.28,607,0,607,997.0,0.0,997.0,1297.0,0.0,1297.0,1046.0,0.0,1046.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,64,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,50,Other Charges,2435.00.101.01.05.50,0,0,0,20.0,0.0,20.0,1.0,0.0,1.0,20.0,0.0,20.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,65,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,91,Medical Reimbursement,2435.00.101.01.05.91,53,0,53,100.0,0.0,100.0,289.0,0.0,289.0,300.0,0.0,300.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,65,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,92,Telephones,2435.00.101.01.05.92,12,0,12,25.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,25.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,65,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2435,Other Agricultural Programmes,00,101,Marketing Facilities,01,marketing and Quality Control,05,Directorate of Colonisation (Mandies)-,93,Electricity Charges,2435.00.101.01.05.93,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,67,OH_DETAIL,Capital,(C) Economic Services,(a) Agriculture and Allied Activities,4401,Capital Outlay on Crop Husbandry,00,103,Seeds,03,Establishment of a Seed Grading Plant and Warehouse Facility,99,No detailed head,53,Major Works,4401.00.103.03.99.53,0,0,0,30000.0,0.0,30000.0,30000.0,0.0,30000.0,100.0,0.0,100.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,67,OH_DETAIL,Capital,(C) Economic Services,(a) Agriculture and Allied Activities,4401,Capital Outlay on Crop Husbandry,00,104,Agricultural farms,03,Mechanised Silage Production and Storage Centre,99,No detailed head,52,Machinery And Equipment,4401.00.104.03.99.52,26085,0,26085,98500.0,0.0,98500.0,78500.0,0.0,78500.0,20000.0,0.0,20000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,67,OH_DETAIL,Capital,(C) Economic Services,(a) Agriculture and Allied Activities,4401,Capital Outlay on Crop Husbandry,00,104,Agricultural farms,03,Mechanised Silage Production and Storage Centre,99,No detailed head,53,Major Works,4401.00.104.03.99.53,13300,0,13300,41500.0,0.0,41500.0,21500.0,0.0,21500.0,5000.0,0.0,5000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,68,OH_DETAIL,Capital,(C) Economic Services,(a) Agriculture and Allied Activities,4401,Capital Outlay on Crop Husbandry,00,104,Agricultural farms,04,Infrastructure Development for Mega food park Capacity Expansion of the Common Effluent Treatment Plant (CETP),99,No detailed Head,52,Machinery And Equipment,4401.00.104.04.99.52,0,0,0,28500.0,0.0,28500.0,12000.0,0.0,12000.0,50.0,0.0,50.0,2026-27
